Address,Nii Balance
0x4407db0969a92b7a2a298945d6dc3085f0550d7b,13085.342587572991288
0x1dfe7384c879a7ffc3b509b9dbb5e8c752684cae,12182.887918521990479
0x8661cf75e71e491bb27acd66ad22ea2fa93120ab,11949.222246817339229
0x543db4dbc68c372e9b822676fd59628b72214579,10685.242993142427653
0xba91fddd29ff164c1f899245fd61e2450fe2884b,10251.482076475998393
0x39f62e27a2a82ff2649382de1a2fdf33c38a7634,8581.205719026279461
0x121c47841d84f9df603dce8cb2f4102c4a5eee54,7973.835641663874621
0x259e73a487b350841eda2015a59a9df323f3abf1,7235.940816090544922
0xa5c3220cb2dec79fd9d81922d25fcd70a4bc3757,7207.009799045439824
0xd979689ecbd0b54c47b5e96d2c9843af09f5d1b1,6523.006913037635221
0x62610c5905bd6ddd2983a8e23c985790a45c61b4,6324.443921557596609
0x2312a1ff772578bba9626c6a7fc0e5d281f918b0,5625.879235768656611
0x6e8fd7560db67397b46986e90b8e396651f51d3c,4962.806060487089515
0x6fb8f81124dd717a4e2b376b203f416d4adf3584,4852.293175854092172
0x2cea8a464e2aca09bc9b6e0ed63a073ff9f13b65,4497.17411460435445
0xa9e62294f790cc86bd6a68e15221804e03fe3e36,4359.615259136212076
0xae844406c2e7ebc118d4cd98fac59a8e618938fc,2872.135899816980811
0xa5edc462cc8445e0d0d07d38f8d9eab9fd234a13,2225.456499049499781
0x343d1a44c30587e44a960f6d6400ff83b0d6b334,2225.304579553903812
0x27b34e4c684b2cf7f143ab2bf54e259a43f4021b,2225.174364701632493
0xb172ec1cd9778b0e789b63a7f55c73835bc8856a,2017.448366288390054
0x08f63df12a8d6c5ad5425fe8433c5e4de9413c9c,1755.007602774760531
0x17d24cfd19be1023dea91e422f2709ee9c193707,936.911273875907177
0x80e515edac27bcd19c9d4db634f973b2360a73cf,570.18764374603672
0x137d9174d3bd00f2153dcc0fe7af712d3876a71e,144.072899482473102
0xbf44eb4f4b9e344828c933a62789457b0edb8dca,1.811322836271701
