Address,Nii Balance
0xa47e180545d54ddb367c459f3a91e9dfa77f9c38,5192145.931516462005675
0x9fff1b64a5a423c1875057ea17bc13296440d082,5190612.727685784921050
0x14860fe9fe1fabcca60635c332dde3be1679e53a,5005977.087269812822342
0x1b7816c5618699a77afb7f55e594e6f89a1b27ef,4750000.000000000931323
0x6ceb751ce31890cde6ae9737452b5e8572d47e33,4693023.093800500035286
0xad94ea770ff4bcfdf823116780e0d7b0ca033862,4160308.260410924442112
0xae6970504929b77bc03a58fce0b24474a63207bd,4076123.995792764704674
0x3124ee49592e6207857b505bdb232e8f308821a0,4022766.120964454952627
0x77070465c6feec86202098c6f24b132d15464cfe,3979292.922085008118302
0x1cdd957c68a6d139d9a73b330aa05d1ccc70294b,3933230.553089922759682
0x2be61271469a736e1fe1f75fb8fd24ed9996675b,3808751.688545332290232
0xe6484f8e8f262dac36065da3ec7c0aae62360de0,3741167.944986277725548
0xbbffdd39b13c87ce5e00514f4a7454f3497f0810,3622347.800948753952980
0x102909c23c0e9499e1a9fc7352bd870c8a9981cc,3548283.240353339351714
0xd0775775af75fa09c8824f8d86c35cd777bc95dd,3414378.034147890750319
0x521b5cec5267068916869b9cee4f880807b929c3,3205730.485585546121001
0xeb26dfc043d3bd288c2569b37a804768d5fb5faa,3078532.470549839548767
0x5b6db5f302fb19a947872d499d0005d7f4bb23af,3067090.104873071890324
0x79757c00341514a76441c36c348f8a986fd0f654,3018133.328343745321035
0x0a234c7368fd0318afa5357db3fa4120754dc893,2967511.511287087108940
0xf7efaefa54586c1c7ff1bb6da961483405d2228e,2893726.930243410635740
0xb7d6c73c465aa884416f74e21e853a95f29eba1b,2883408.373970851302147
0x097fd680c89f50e030458dd53481cde529a0e643,2827625.691165666095912
0x59065f0d0529d7670364327048acddd96b8a4f44,2792141.648979436140507
0xe26bee5383b3946fa64d98f4b5bf6fbc7df8ec68,2767377.446794281713665
0x510967000980fa929e90240865c1663a73dd4c89,2723467.281907308846712
0xeedeb7d7d935b86d575699964970c1d8e8fa8d83,2690073.395767229143530
0x1dfe7384c879a7ffc3b509b9dbb5e8c752684cae,2674648.013982722535729
0x3b35a6bfeaeff070d7c3bd340246dc242b68d793,2540275.746161205694079
0x1cca54d13179f67fea602ad18b9cf0d389ff2944,2540150.885630758479238
0x2356f17217aa8ec4a43ca33489b963bf47483478,2504162.138001781422645
0x2d72b06c069da8e45b13cb3b476540cbae43b3ae,2383877.357488849665970
0x8aa46d13a453babecba17e177e84aebb7e3d605d,2380932.029485060833395
0xf27228147cf3b2b723d03bf30bc833238e5bae40,2328522.355418675579131
0x4a8592d1d426fad2fcfc12a919a05a2cb0eb5a20,2292696.000000000000000
0x5bb8bdd0057224700d4183a594e8cd0b9773f7e3,2123442.207890265621245
0xa7ed5b765f9d49528e2c1f81b687e1e31f23e9ed,2065964.212306382833049
0x818e28164924a5cb43150ebe672c5f19ad3af1b6,2023464.462669029599056
0x8dbc5a3cc65dc30eccfbe634887ada1df5bf1954,2000000.802268977742642
0x6ccee5e7952d2fb0bd0a310292218836c358d506,1941563.062646120088175
0x0e519dcd035023b31c47fc0702552d3b8f1d0e3f,1902459.923984788591042
0x3ac24ab3d03183eaa2f0923e1ca256fb4d88fcff,1838116.887750733410940
0x7657aaf0148e8909cb3ef2f34453a8da88e61e2c,1770478.768740690313280
0x5936e2f38e189b0e9bc0c6adfe181487b8ee774e,1721802.851236648391932
0xb995a065182ac95474eb309173db2000cccd14de,1720769.914300019619986
0xdff2167f6baf828c38c5392e5b03d7632056d4c9,1612379.000289501156658
0xe3c440ee3aa40a45b1b34e4b0c76c9c85a79e5e3,1612370.130167402792722
0x75f2d546faecfd3377922c80dfe79ef6102474c4,1611007.798220588359982
0xf52c9539e37aafef797e351e8543a9c59ce612af,1606204.558431537123397
0x9c7b6e627a395d880274f5ec2bb522b9697bbb90,1606185.049454006133601
0xfd37f73a4eff12a641c49d6201f33a1399ee3f63,1520285.906853777589276
0xe0d72febc6faed1325c14ddd50e55dce7dcccba8,1488716.510000000009313
0x29b2b356bb4b2538a227fd75ac006efc177b2d32,1434473.531457378994673
0xb89addd0b917871bd4f811c2c3edb460e76e43c9,1347695.130476181395352
0xda9d093e58a68077b61ff2d8fee49b0ba0ae734c,1342194.000000000000000
0xf8b9b983ee2d1997303c92cdf1287e1a545e6cec,1328401.858384008985013
0xaa2e6cf773a62f194ccaf69e53608c91e4ad8a9a,1164996.908419727114961
0xa5c3220cb2dec79fd9d81922d25fcd70a4bc3757,1163812.468290361110121
0x0c6ce562f7dcbb3c4324a228b9c252cc801b89f2,1153413.611092064762488
0xf2d56e50cf5e3da8781b973408649b42950fad67,1127631.385137038072571
0x19ef1fc0f0de295afc9a0aeea676f5f315b03f19,1092892.625913642346859
0x91977d46d97e342c758f467f479d3cd6036f6a65,1065253.342803712468594
0x17d24cfd19be1023dea91e422f2709ee9c193707,1064353.266523289727047
0x8aa62fab7d3b628dba37ba681addfbcdd4a42ab3,1044134.952065913472325
0x89b41d20a9598b1db4314c44831304f7f4e7978a,1025880.954435974359512
0xf3048667f466b0779326fbefa7827ecbcdf6f1be,1015314.978854090208188
0x5d94abc659d8a10b5b715d22d8f77ad4f373f9d2,1015003.133426585583948
0x1f1fda2e2ddf0afae101a733eecbc4d021eae28d,1000393.077622798737139
0x5c3bf892edb96dd46f0be4ad3b00e7551ec7a82f,899388.297168163931929
0xae8159b04878578d8cad94e9af572a99586c06bc,880254.138245767098852
0x0558a28e276efb5397e18af3e562b0337d3f7f27,850254.306149999960326
0xf44a10c8f5365f9fc9c4d7bb4fc7d1ac71fc8621,846078.259339859709144
0x1aec38688e9e504fe1e5137e7c92bb1b092faa15,838270.245448338100687
0x96e341e74c4741174e2ca406072088d1e8dbfce0,809500.353369582328014
0x4bb60e1c2fda35947148b0b5f3c2d3d82b4fd076,808831.493117952137254
0x83a7f298c5f0463cb247cea814e646e4d5bd56c0,807466.173440719372593
0xc8d3b2b147a314fcd0d0199f51325e6cf519fe69,795275.220083751482889
0x6809cb14d7594499cd715b78edc4309e42d4f455,783591.118327844887972
0x88be433ae48f9721efcdcf7741eeed1cc2fbe85e,776651.103911577956751
0x39f62e27a2a82ff2649382de1a2fdf33c38a7634,757963.435702886432409
0x27e8465f40cec66882b5535c5c291987187d6f82,756554.788283195346594
0xbbc1d62b1eb81547fa7ff53c0da44ea9e1a94eef,732868.455017214757390
0x4e35ddd0485841cb12fcce662f34bc756af87bb4,717466.639679670101032
0x8661cf75e71e491bb27acd66ad22ea2fa93120ab,673178.099080011015758
0x5b09d68e0c462de0d18442759a877076b3e2a6df,660845.945696969632991
0xe5d81359bef30570a1a22b63e737f5347231ede9,653779.720259620575234
0x259e73a487b350841eda2015a59a9df323f3abf1,649906.720698139397427
0xb172ec1cd9778b0e789b63a7f55c73835bc8856a,597747.346455174963921
0x88f0528bbb5f187ff71ce6f243b5070b1ba6747b,588804.582236755639315
0x52524f7f5f2b75ef38e676498a4fedb3dc089212,573768.055255914689042
0x52b2f80bb974641ce629b6f0b9f29f8370256d07,539524.539644271251746
0xc70ce1bf4272ab5c0c27f84bed482d36783c7b8c,535781.607523515354842
0x243a01797aa7e527f44588098ac219d2d7d846bb,484323.575585896323901
0x896c344c634ef779e62d9c6f4ef9b09fde5e0efa,481584.065473658265546
0xec73ea7da3cc536314549039ff473544bfe8938a,462175.379645325941965
0xe77177849230b21c2ee789534e031c4ceb0b0891,458480.760033246770035
0x8aa524e8b09479c448183ca1b3a02b35f466a502,449488.107229817018379
0xca52dac830a96488ab73038b8ef5bcc43440def3,432140.257027086743619
0x55390c4a7cae82be8364ae7b2af23e196fb7117b,420324.399432466016151
0xc88f7ab67602ea3bdd2ce05679a8405acaf76664,418099.893628677411471
0x76f0100420e9da87023d26d395d730e4bde23279,412406.459026764321607
0x4dbdae7228c9c1296c92530d0044501bea62f5d4,401363.204064414836466
0xd79dafdeb47fc63d394265b576c0101df2018bb1,383182.299438282614574
0xf523f40af81d5d689468fafa5ad42df9a3dd3353,377014.474577892979141
0xdd23a2debf80aefa2a5029f76ccf4d93e70ddcac,369670.541002344863955
0x5b0493915b7dbbc02dab42d0fdf9cbd4f73857f8,311662.681427153467666
0x699ec5ea61d5a65b8a306f74c25c126fcc3def2d,304737.607830271765124
0xe5d1586353841f9dae137cc162e3535d55d800ec,298221.891720978193916
0x81d6436677d61628b89390d2b420f6284fd483f4,291189.135095074656419
0x6d47b8724bb9020486b71eb953ccd86cff5d0a02,283125.327934953733347
0x4676d6f83f6a318b65310765675ac4959e0a530c,274779.973194668651558
0xea04c3538f1029e2b45878c11aa93dbc1009308f,265467.000000000000000
0x046d02c72b05f8c1dd231b16aa1765402cecedee,261035.621936647396069
0x5c8b1c03c9c621e8c6569fd5664a62292b036ea5,251935.652733301831177
0x54060eff650050130c346eda0d630933c59624f7,251056.597669394948753
0x94783564f1c032ccb466f0294158c32802ef5f61,237060.468123012600699
0xfb9714764cfe3972b9ba042416363a971aca2544,231847.331810678530019
0x3f04629184e6695919ffdae4685c75c93fb0d5a1,228604.563092632481130
0x8007a7fbcd40824f085ab93934c224e2eb63c137,224392.767823036847403
0x14e8ba8e21c280c7cdc15542ae7102b55555ffe8,198873.102904742903775
0x673288671d8c6a64c4263befdfd5de869ed6d6bd,188422.233474613603903
0x08f8f2e7d15b821cf2a3bb6824279d473dd7508b,178145.093797697394621
0xebd7fa6c42f97a1fa51b34faa087f932ecb86312,160849.792908407747746
0xa0b1cecd7070f8ffcad4c03f2aa0fa5cba29ccf0,151151.500963147846051
0xcea9303ad167f3703cd849ed0fcd411326f96740,150000.000000000000000
0x121c47841d84f9df603dce8cb2f4102c4a5eee54,140240.165223969437648
0xd53a65e91ecac4b24741ac531f88436ae22a7c54,138802.356747746991459
0xae844406c2e7ebc118d4cd98fac59a8e618938fc,133903.020331219420768
0xa4793e13f77bf49dea75423ecc858829d4262a4b,125458.273628482813365
0x9def74cbca2af865b2f9c623135c931c6226de3e,125000.000000000000000
0xd979689ecbd0b54c47b5e96d2c9843af09f5d1b1,116517.771950151247438
0x41689c467ce53b321b9f4b14e02f881223e4415d,112517.382747886455036
0x9ffe162b9b7fbca991840b936f95b40808a1a998,110157.953638278166181
0x83e3e81ad90054133da6ae1bc76811fbfb355eef,109835.879909855997539
0x958ee678c3e5858f77635acf76091761731e35ac,108365.122530604639906
0x1f8aa53f94fc8870424c736ebd361d06c42ee928,104975.166552918904927
0x27b34e4c684b2cf7f143ab2bf54e259a43f4021b,103904.041473166231299
0x343d1a44c30587e44a960f6d6400ff83b0d6b334,103884.008154771756381
0xa5edc462cc8445e0d0d07d38f8d9eab9fd234a13,103881.531308487377828
0x3f4d472d814ab920d320d457269dc85a358b2baf,103477.053727103833808
0x47ea61f81c622783a95e2e05f4db75ed7ae36e9f,97875.856322024526889
0x2cea8a464e2aca09bc9b6e0ed63a073ff9f13b65,94031.454956434026826
0x8c6b44994afc2e305b1c1adcfcc10e6b5d52f904,92422.097268817859003
0x629100428e35916ceaf86a55f1c68ad899dc931b,85231.352581931074383
0x555a3fe6f9d4ab078aa918f30b67e963d9614fdc,84088.301085624276311
0xbb31c71fa21d32feb90b98c04de8de7f8e849776,82067.701139221579069
0xe4c0de64fe32f7e5486db71aa1e93684d96233d4,81703.324841778783593
0xde6fd212f5b635eee4d0c9cceff7f9003c7b317e,80144.398938186306623
0x87f01785c762ec6d0bb1b5848194578b25b1a3c7,75020.614237603149377
0x349ebd5af5e73ea5fb872983a882f7b818cb7c49,70199.163846580864629
0x180df15230387f0f26898a0a4e774e193bbcb503,70156.608533422753680
0xb1ea523ff7b5def26504b6ca1398de3fbc7c693d,65233.747574649234593
0xc2268779921d89d8e503c600fa3f25593122395b,64328.184860501140065
0xe0002bdd2d90a46afec11471e4fe8535e467fb3d,61469.772156131934025
0x3dd81863779991d88d7f186d41b8bea1a569553d,58835.794835668770247
0xb97b206f42ca0c3d992e259868d02894d9e62134,58071.795609502994921
0xaa846de3b402bd72cbd466c5338e0b8b1e75d018,51965.833685572535614
0x5a64823d59def49ad00c9da5a0d867b004169319,51659.402381850115489
0xc242cd68db93b7e76dd49d07f41c42d56573b354,51363.533817211158748
0x41ed27f154ea93578af614b92efc26dc8027f650,49858.254392843853566
0xdd408817e1f2d3d1a8e87aeaf7fe6931bebff2d4,49635.520704076072434
0xe18fca0ce7cd4c256eeede50c66409d5c0ecde10,49587.792056482976477
0x210874666076a5a34a1601c6e6843a1bad5d0318,48751.983246138668619
0x4f8b3d431f708ed9611d1321f5b080aa4799efc6,48208.857173947384581
0x1526fcc23567a6b4144ff8739ca929bfe2ff5c34,47504.994319119883585
0x7d30768791674d1d2852e8d674306939054d935c,45662.940000000002328
0xda360606e4e484e7c97abbcc8441ae0887f88a18,43362.532150562939933
0x0e004c41d2006f47ebc4e90889a550f224b3b358,40275.832642458088230
0x1b268b33e4ba3760a18e7cb42299546fad157021,39992.669381766398146
0xf968796118549d7aeeaf0d0538a5f606129d282d,39598.361177328959457
0x1d6dd2f93053f9d4afd282e0d1d748db993d14d6,39597.559438182761369
0x434f1c02a7d2023feaadeaa66deb12e8f1a8d136,37113.101228157953301
0x2a939947d9ed6bf24397d9da1c63455869533fc3,35110.414763412700268
0x752d65cbc7af4693044bee81df072dcdce933a8c,25000.000000000000000
0xf0366a5d63257900d24bea5d8ca5c26e1274a68d,25000.000000000000000
0x767924a21b40e1ff960d66613b3bd1d7e27c2833,21550.834565765995649
0xdf716590c0a9a165545949009f64dddb3311f8ba,19191.001705334252620
0x22ae31a73d6123b5665dd5e27a847198412b87d9,17809.000000000000000
0xc9e60767be3c0e812301ab2f38237ec52b56a009,15562.814865422131334
0xbf44eb4f4b9e344828c933a62789457b0edb8dca,12198.085094688965910
0xfe856a3f06e60769eaa9c0ea9eec020eb2a634ba,11194.634444934368730
0x1b2cfe0cf061f62b5618adee29746ebd9f0a2386,10121.984889457753525
0x2e03d47581ac3ee21aa04d211006c86375f8206b,9941.350183880294935
0x5e8bb171efb4ef1da79479c794d5b8ec550233f1,4875.841673307510973
0xc31bcb6ef79314029bbd2531d3475b93ea3c1076,4172.026732149620329
0x9911244ccdb06b425bc80b99bdf7adccb4b89cf8,3958.275038505288194
0xc1c152ecd40a2dd4c3593a98dce246fd85fbbb6a,3340.453680995415198
0xf64f46a5c6b106196e7471ffffc47f864803e2b9,1924.363735974531437
0x59942bf7b848959a0f431b6fd3c4317132ae4fdc,1598.000000051727284
0xa21796298fc3749f605465fe692aa38f7b25cfe6,695.681687046956540
0xd6c8f07bddbc45449bd48381a46161a1a5c40684,685.785785679934293
0x588dce6cb745bdcda09b4802dd50fbab93893b32,683.933823347968655
0xb5a48fed4d5aba3e52cfc81b21356857a7b48b4c,123.002819486712411
0xa39c0c5580d93e3e7c4b6f5b5919bab6840e427d,67.723095678523677
0xef60654ab2fa6a8eb26829574c9e63c4f29838a8,66.793524805915638
0xb45de2ad8568a2a80eb64c9a4584e235fa88571f,7.749137925897670
0xbbd3508e98490a90c6eb09efc7099bbbdb2f16fc,1.000000000000000
0xaed9075d1bdd046bc1af03c476517ebb2768acf7,0.000000000016182
0xdeb33d36edefca64a69f82b70822ccb833f04811,0.000000000015994
0xa9e62294f790cc86bd6a68e15221804e03fe3e36,0.000000000008655
